Event,Station_sizes,Start Date/Time,End Date/Time,Start Latitude,Start Longitude,End Latitude,End Longitude,OMF_pol,OMF_tot,CCHO_µg_per_m3,SS_µg_per_m3,OC_µg_per_m3,OM_µg_per_m3,OMF_FAA,OMF_WSOC,OMF_FFA,FAA_µg_per_m3,FFA_µg_per_m3,PG_µg_per_m3,OMF_PG,FFA_PG_µg_per_m3,OMF_FFA_PG,OMF_CAA,CAA_µg_per_m3,WIOC_µg_per_m3
MH_submicron,MH_submicron,2018-09-23-T07:00,2018-09-23-T07:00,53.3333,-9.9,,,,0.14911508147041,,0.039568926,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-23-T19:00,2018-09-23-T19:00,53.3333,-9.9,,,,0.488325570357686,,0.021992688,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-24-T07:00,2018-09-24-T07:00,53.3333,-9.9,,,,0.264408312308571,,0.021783148,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-24-T19:00,2018-09-24-T19:00,53.3333,-9.9,,,,0.414826665878837,,0.041911803,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-25-T07:00,2018-09-25-T07:00,53.3333,-9.9,,,,0.11447740169764,,0.22197066,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-25-T19:00,2018-09-25-T19:00,53.3333,-9.9,,,,0.0863709981201356,,0.315076029,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-26-T07:00,2018-09-26-T07:00,53.3333,-9.9,,,,0.271338691484866,,0.16957936,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-26-T19:00,2018-09-26-T19:00,53.3333,-9.9,,,,0.598550457233654,,0.078290903,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-27-T07:00,2018-09-27-T07:00,53.3333,-9.9,,,,0.36216905919671,,0.042106444,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-27-T19:00,2018-09-27-T19:00,53.3333,-9.9,,,,0.192200536860812,,0.026900828,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-28-T07:00,2018-09-28-T07:00,53.3333,-9.9,,,,0.183124045722227,,0.037213641,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-28-T19:00,2018-09-28-T19:00,53.3333,-9.9,,,,0.708938309667993,,0.021512325,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-29-T07:00,2018-09-29-T07:00,53.3333,-9.9,,,,0.422333096454456,,0.036366102,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-29-T19:00,2018-09-29-T19:00,53.3333,-9.9,,,,0.0850748478656944,,0.136908182,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-30-T07:00,2018-09-30-T07:00,53.3333,-9.9,,,,0.0856850114369669,,0.143530361,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-09-30-T19:00,2018-09-30-T19:00,53.3333,-9.9,,,,0.072599768758474,,0.108465487,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-01-T07:00,2018-10-01-T07:00,53.3333,-9.9,,,,0.0831200170218397,,0.151037227,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-01-T19:00,2018-10-01-T19:00,53.3333,-9.9,,,,0.0270601923495267,,0.291668598,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-02-T07:00,2018-10-02-T07:00,53.3333,-9.9,,,,0.0020756928588317,,0.098792779,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-02-T19:00,2018-10-02-T19:00,53.3333,-9.9,,,,0.00365155315930109,,0.036609099,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-03-T07:00,2018-10-03-T07:00,53.3333,-9.9,,,,0.0183861089071276,,0.05540672,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-03-T19:00,2018-10-03-T19:00,53.3333,-9.9,,,,0.00481774651369217,,0.060021447,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-04-T07:00,2018-10-04-T07:00,53.3333,-9.9,,,,0.0609990073724464,,0.059255883,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-04-T19:00,2018-10-04-T19:00,53.3333,-9.9,,,,0.0921835700344956,,0.048842483,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-05-T07:00,2018-10-05-T07:00,53.3333,-9.9,,,,0.128113088750238,,0.050009747,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-05-T19:00,2018-10-05-T19:00,53.3333,-9.9,,,,0.163015550424498,,0.023053744,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-06-T07:00,2018-10-06-T07:00,53.3333,-9.9,,,,0.157872103505215,,0.026068688,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-06-T19:00,2018-10-06-T19:00,53.3333,-9.9,,,,0.140996740478299,,0.071386003,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-07-T07:00,2018-10-07-T07:00,53.3333,-9.9,,,,0.0631997586268803,,0.3552413,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-07-T19:00,2018-10-07-T19:00,53.3333,-9.9,,,,0.0422819929525092,,0.432195499,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-08-T07:00,2018-10-08-T07:00,53.3333,-9.9,,,,0.0341556337630294,,0.419582635,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-08-T19:00,2018-10-08-T19:00,53.3333,-9.9,,,,0.0211773067916224,,0.447603998,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-09-T07:00,2018-10-09-T07:00,53.3333,-9.9,,,,0.0311927311940271,,0.374178842,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-09-T19:00,2018-10-09-T19:00,53.3333,-9.9,,,,0.401550007512179,,0.13755179,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-10-T07:00,2018-10-10-T07:00,53.3333,-9.9,,,,0.937671215481346,,0.037538776,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-10-T19:00,2018-10-10-T19:00,53.3333,-9.9,,,,0.774156501345901,,0.098856382,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-11-T07:00,2018-10-11-T07:00,53.3333,-9.9,,,,0.0291132393772004,,0.140842586,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-11-T19:00,2018-10-11-T19:00,53.3333,-9.9,,,,0.0493736526463919,,0.220428165,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-12-T07:00,2018-10-12-T07:00,53.3333,-9.9,,,,0.0239978023510444,,0.540050809,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-12-T19:00,2018-10-12-T19:00,53.3333,-9.9,,,,0.0505432142380724,,0.20084898,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-13-T07:00,2018-10-13-T07:00,53.3333,-9.9,,,,0.0368263287644683,,0.071312584,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-13-T19:00,2018-10-13-T19:00,53.3333,-9.9,,,,,,0.056381903,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-14-T07:00,2018-10-14-T07:00,53.3333,-9.9,,,,0.0235921159858181,,0.048427267,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-14-T19:00,2018-10-14-T19:00,53.3333,-9.9,,,,0.604570745513722,,0.03075834,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-15-T07:00,2018-10-15-T07:00,53.3333,-9.9,,,,0.732642784098903,,0.025516204,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-15-T19:00,2018-10-15-T19:00,53.3333,-9.9,,,,0.29839572255073,,0.119946148,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-16-T07:00,2018-10-16-T07:00,53.3333,-9.9,,,,0.0226632965063708,,0.33769118,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-16-T19:00,2018-10-16-T19:00,53.3333,-9.9,,,,0.00252847332473391,,0.160397954,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-17-T07:00,2018-10-17-T07:00,53.3333,-9.9,,,,0.0214970712009005,,0.127471194,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-17-T19:00,2018-10-17-T19:00,53.3333,-9.9,,,,0.113836126102713,,0.066577514,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-18-T07:00,2018-10-18-T07:00,53.3333,-9.9,,,,0.192334304788839,,0.061075293,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-18-T19:00,2018-10-18-T19:00,53.3333,-9.9,,,,0.0988902655573707,,0.131866581,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-19-T07:00,2018-10-19-T07:00,53.3333,-9.9,,,,0.0100620483124138,,0.177459939,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-19-T19:00,2018-10-19-T19:00,53.3333,-9.9,,,,0.0236869129468761,,0.194780638,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-20-T07:00,2018-10-20-T07:00,53.3333,-9.9,,,,0.0208610765967945,,0.138632533,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-20-T19:00,2018-10-20-T19:00,53.3333,-9.9,,,,0.0779111416873288,,0.073623438,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-21-T07:00,2018-10-21-T07:00,53.3333,-9.9,,,,0.0550743337605553,,0.11224324,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-21-T19:00,2018-10-21-T19:00,53.3333,-9.9,,,,0.0317703637936545,,0.143467254,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-22-T07:00,2018-10-22-T07:00,53.3333,-9.9,,,,0.101437365645773,,0.171218532,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-22-T19:00,2018-10-22-T19:00,53.3333,-9.9,,,,0.0860768853174143,,0.153930501,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-23-T07:00,2018-10-23-T07:00,53.3333,-9.9,,,,0.0647927906614296,,0.2179529,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-23-T19:00,2018-10-23-T19:00,53.3333,-9.9,,,,0.0711480787202435,,0.138477989,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-24-T07:00,2018-10-24-T07:00,53.3333,-9.9,,,,0.115450819099981,,0.083383044,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-24-T19:00,2018-10-24-T19:00,53.3333,-9.9,,,,0.238266190624903,,0.066695572,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-25-T07:00,2018-10-25-T07:00,53.3333,-9.9,,,,0.153505130880156,,0.058559065,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-25-T19:00,2018-10-25-T19:00,53.3333,-9.9,,,,0.0415144070424057,,0.089013657,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-26-T07:00,2018-10-26-T07:00,53.3333,-9.9,,,,0.0167297615777511,,0.077887985,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-26-T19:00,2018-10-26-T19:00,53.3333,-9.9,,,,,,0.054724572,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-27-T07:00,2018-10-27-T07:00,53.3333,-9.9,,,,,,0.03917456,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-27-T19:00,2018-10-27-T19:00,53.3333,-9.9,,,,,,0.037790849,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-28-T06:00,2018-10-28-T06:00,53.3333,-9.9,,,,0.177848186372461,,0.034251106,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-28-T18:00,2018-10-28-T18:00,53.3333,-9.9,,,,0.461959525099621,,0.03374763,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-29-T06:00,2018-10-29-T06:00,53.3333,-9.9,,,,0.380819321279569,,0.039038974,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-29-T18:00,2018-10-29-T18:00,53.3333,-9.9,,,,0.678556932490428,,0.016915169,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-30-T06:00,2018-10-30-T06:00,53.3333,-9.9,,,,0.0833211081287042,,0.0752139,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-30-T18:00,2018-10-30-T18:00,53.3333,-9.9,,,,,,0.08313649,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-10-31-T06:00,2018-10-31-T06:00,53.3333,-9.9,,,,,,0.077193655,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-02-T06:00,2018-11-02-T06:00,53.3333,-9.9,,,,,,0.000859566,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-02-T18:00,2018-11-02-T18:00,53.3333,-9.9,,,,,,0.000988826,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-03-T06:00,2018-11-03-T06:00,53.3333,-9.9,,,,,,0.000993984,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-03-T18:00,2018-11-03-T18:00,53.3333,-9.9,,,,,,0.000729275,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-04-T06:00,2018-11-04-T06:00,53.3333,-9.9,,,,,,0.000654758,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-04-T18:00,2018-11-04-T18:00,53.3333,-9.9,,,,,,0.000444472,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-05-T06:00,2018-11-05-T06:00,53.3333,-9.9,,,,,,0.000578907,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-05-T18:00,2018-11-05-T18:00,53.3333,-9.9,,,,,,0.00076408,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-06-T06:00,2018-11-06-T06:00,53.3333,-9.9,,,,,,0.000665017,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-06-T18:00,2018-11-06-T18:00,53.3333,-9.9,,,,,,0.000737065,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-07-T06:00,2018-11-07-T06:00,53.3333,-9.9,,,,,,0.056983171,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-07-T18:00,2018-11-07-T18:00,53.3333,-9.9,,,,,,0.102388078,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-08-T06:00,2018-11-08-T06:00,53.3333,-9.9,,,,,,0.177725749,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-08-T18:00,2018-11-08-T18:00,53.3333,-9.9,,,,0.00234133565741415,,0.158019516,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-09-T06:00,2018-11-09-T06:00,53.3333,-9.9,,,,0.000112087960517525,,0.15700194,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-09-T18:00,2018-11-09-T18:00,53.3333,-9.9,,,,,,0.181915155,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-10-T06:00,2018-11-10-T06:00,53.3333,-9.9,,,,,,0.105098986,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-10-T18:00,2018-11-10-T18:00,53.3333,-9.9,,,,,,0.096820488,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-11-T06:00,2018-11-11-T06:00,53.3333,-9.9,,,,,,0.125251938,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-11-T18:00,2018-11-11-T18:00,53.3333,-9.9,,,,,,0.232083194,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-12-T06:00,2018-11-12-T06:00,53.3333,-9.9,,,,,,0.180349719,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-12-T18:00,2018-11-12-T18:00,53.3333,-9.9,,,,,,0.122454283,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-13-T06:00,2018-11-13-T06:00,53.3333,-9.9,,,,0.00243618584031662,,0.13656737,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-13-T18:00,2018-11-13-T18:00,53.3333,-9.9,,,,0.0104291101706544,,0.17412269,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-14-T06:00,2018-11-14-T06:00,53.3333,-9.9,,,,,,0.250628155,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-14-T18:00,2018-11-14-T18:00,53.3333,-9.9,,,,0.00511840041551376,,0.297852179,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-15-T06:00,2018-11-15-T06:00,53.3333,-9.9,,,,0.00140900140123321,,0.165699321,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-15-T18:00,2018-11-15-T18:00,53.3333,-9.9,,,,0.0211797879726961,,0.166475785,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-16-T06:00,2018-11-16-T06:00,53.3333,-9.9,,,,0.607499225919179,,0.093875977,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-16-T18:00,2018-11-16-T18:00,53.3333,-9.9,,,,0.802512535372531,,0.053342087,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-17-T06:00,2018-11-17-T06:00,53.3333,-9.9,,,,0.806219892079042,,0.029803231,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-17-T18:00,2018-11-17-T18:00,53.3333,-9.9,,,,0.970201863092921,,0.004109318,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-18-T06:00,2018-11-18-T06:00,53.3333,-9.9,,,,0.98290872122436,,0.004485735,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-18-T18:00,2018-11-18-T18:00,53.3333,-9.9,,,,0.962553592978645,,0.007333147,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-19-T06:00,2018-11-19-T06:00,53.3333,-9.9,,,,0.831250210020991,,0.020137471,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-19-T18:00,2018-11-19-T18:00,53.3333,-9.9,,,,0.846019051657438,,0.01250931,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-20-T06:00,2018-11-20-T06:00,53.3333,-9.9,,,,0.555535451445184,,0.022267813,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-20-T18:00,2018-11-20-T18:00,53.3333,-9.9,,,,0.567814340049034,,0.01570793,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-21-T06:00,2018-11-21-T06:00,53.3333,-9.9,,,,0.612409591527948,,0.007837842,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-21-T18:00,2018-11-21-T18:00,53.3333,-9.9,,,,0.892618159080815,,0.008875763,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-22-T06:00,2018-11-22-T06:00,53.3333,-9.9,,,,0.954415272626348,,0.006734995,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-22-T18:00,2018-11-22-T18:00,53.3333,-9.9,,,,0.976387402255046,,0.006064164,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-23-T06:00,2018-11-23-T06:00,53.3333,-9.9,,,,0.959758590702682,,0.008225354,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-23-T18:00,2018-11-23-T18:00,53.3333,-9.9,,,,0.959296721605311,,0.006761781,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-24-T06:00,2018-11-24-T06:00,53.3333,-9.9,,,,0.96079499062515,,0.007686249,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-24-T18:00,2018-11-24-T18:00,53.3333,-9.9,,,,0.949026530536277,,0.006148452,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-25-T06:00,2018-11-25-T06:00,53.3333,-9.9,,,,0.933195982555246,,0.004742191,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-25-T18:00,2018-11-25-T18:00,53.3333,-9.9,,,,0.913441859443042,,0.005112832,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-26-T06:00,2018-11-26-T06:00,53.3333,-9.9,,,,0.902079470811924,,0.008620339,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-26-T18:00,2018-11-26-T18:00,53.3333,-9.9,,,,0.488588884409201,,0.044320309,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-27-T06:00,2018-11-27-T06:00,53.3333,-9.9,,,,0.00177123959822692,,0.182353584,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-27-T18:00,2018-11-27-T18:00,53.3333,-9.9,,,,0.00767015108580735,,0.179900424,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-28-T06:00,2018-11-28-T06:00,53.3333,-9.9,,,,0.000214357032372249,,0.439359542,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-28-T18:00,2018-11-28-T18:00,53.3333,-9.9,,,,0.00228763797369392,,0.543789569,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-29-T06:00,2018-11-29-T06:00,53.3333,-9.9,,,,,,0.376905651,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-29-T18:00,2018-11-29-T18:00,53.3333,-9.9,,,,,,0.278625187,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-30-T06:00,2018-11-30-T06:00,53.3333,-9.9,,,,,,0.197216111,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-11-30-T18:00,2018-11-30-T18:00,53.3333,-9.9,,,,0.0256634266784573,,0.097159252,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-01-T06:00,2018-12-01-T06:00,53.3333,-9.9,,,,0.35122894731772,,0.020305372,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-01-T18:00,2018-12-01-T18:00,53.3333,-9.9,,,,0.131486782311869,,0.069394319,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-02-T06:00,2018-12-02-T06:00,53.3333,-9.9,,,,,,0.162720805,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-02-T18:00,2018-12-02-T18:00,53.3333,-9.9,,,,,,0.109117452,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-03-T06:00,2018-12-03-T06:00,53.3333,-9.9,,,,,,0.089516464,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-03-T18:00,2018-12-03-T18:00,53.3333,-9.9,,,,0.000830557024505163,,0.098286019,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-04-T06:00,2018-12-04-T06:00,53.3333,-9.9,,,,0.0517473283274885,,0.034490619,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-04-T18:00,2018-12-04-T18:00,53.3333,-9.9,,,,0.59104229556357,,0.003653613,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-05-T06:00,2018-12-05-T06:00,53.3333,-9.9,,,,0.561759605858798,,0.012755921,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-05-T18:00,2018-12-05-T18:00,53.3333,-9.9,,,,0.0210517780066104,,0.180954107,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-06-T06:00,2018-12-06-T06:00,53.3333,-9.9,,,,0.0531985641875723,,0.301729646,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-06-T18:00,2018-12-06-T18:00,53.3333,-9.9,,,,0.0344300580742988,,0.316311065,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-07-T06:00,2018-12-07-T06:00,53.3333,-9.9,,,,,,0.335772997,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-07-T18:00,2018-12-07-T18:00,53.3333,-9.9,,,,0.00249667232509865,,0.482066296,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-08-T06:00,2018-12-08-T06:00,53.3333,-9.9,,,,0.000812643577579189,,0.458360919,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-08-T18:00,2018-12-08-T18:00,53.3333,-9.9,,,,,,0.503176943,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-09-T06:00,2018-12-09-T06:00,53.3333,-9.9,,,,,,0.44800678,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-09-T18:00,2018-12-09-T18:00,53.3333,-9.9,,,,,,0.307137877,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-10-T06:00,2018-12-10-T06:00,53.3333,-9.9,,,,0.0143507922094878,,0.308521117,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-10-T18:00,2018-12-10-T18:00,53.3333,-9.9,,,,0.0765938183976324,,0.187405882,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-11-T06:00,2018-12-11-T06:00,53.3333,-9.9,,,,0.0313920149993318,,0.190762796,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-11-T18:00,2018-12-11-T18:00,53.3333,-9.9,,,,,,0.307058002,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-12-T06:00,2018-12-12-T06:00,53.3333,-9.9,,,,0.0150636648727867,,0.146738248,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-12-T18:00,2018-12-12-T18:00,53.3333,-9.9,,,,0.0546296610085681,,0.112894601,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-13-T06:00,2018-12-13-T06:00,53.3333,-9.9,,,,0.0798449394598893,,0.178091932,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-13-T18:00,2018-12-13-T18:00,53.3333,-9.9,,,,0.0555085932124479,,0.315764479,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-14-T06:00,2018-12-14-T06:00,53.3333,-9.9,,,,0.0592494315875934,,0.156948741,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-14-T18:00,2018-12-14-T18:00,53.3333,-9.9,,,,0.00882992485658508,,0.139965743,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-15-T06:00,2018-12-15-T06:00,53.3333,-9.9,,,,0.00317929721173941,,0.197021896,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-15-T18:00,2018-12-15-T18:00,53.3333,-9.9,,,,,,0.182569301,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-16-T06:00,2018-12-16-T06:00,53.3333,-9.9,,,,,,0.177447759,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-16-T18:00,2018-12-16-T18:00,53.3333,-9.9,,,,,,0.230799396,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-17-T06:00,2018-12-17-T06:00,53.3333,-9.9,,,,0.00819712283147642,,0.368878111,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-17-T18:00,2018-12-17-T18:00,53.3333,-9.9,,,,0.000798742633476097,,0.379180828,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-18-T06:00,2018-12-18-T06:00,53.3333,-9.9,,,,,,0.335175473,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-18-T18:00,2018-12-18-T18:00,53.3333,-9.9,,,,,,0.317934311,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-19-T06:00,2018-12-19-T06:00,53.3333,-9.9,,,,,,0.297405891,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-19-T18:00,2018-12-19-T18:00,53.3333,-9.9,,,,,,0.365555571,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-20-T06:00,2018-12-20-T06:00,53.3333,-9.9,,,,,,0.189516318,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-20-T18:00,2018-12-20-T18:00,53.3333,-9.9,,,,0.0158959532265961,,0.099162023,,,,,,,,,,,,,,
